HGNC ID	RefSeqAcc	RefSeq	Canonical transcript	Approved symbol	NCBI gene ID	Ensembl gene ID
HGNC:29148	NM_001105573	NP_001099043	ENST00000311630	FBXO45	200933	ENSG00000174013
HGNC:4408	NM_005274	NP_005265	ENST00000370645	GNG5	2787	ENSG00000174021
HGNC:27371	NM_001010875	NP_001010875	ENST00000519676	SLC25A30	253512	ENSG00000174032
HGNC:1662	NM_001025109	NP_001020280	ENST00000310833	CD34	947	ENSG00000174059
HGNC:2531	NM_003793	NP_003784	ENST00000310325	CTSF	8722	ENSG00000174080
HGNC:28887	NM_014319	NP_055134	ENST00000308330	LEMD3	23592	ENSG00000174106
HGNC:27558	NM_001272051	NP_001258980	ENST00000442039	C16orf91	283951	ENSG00000174109
HGNC:15634	NM_030956	NP_112218	ENST00000308973	TLR10	81793	ENSG00000174123
HGNC:11847	NM_003263	NP_003254	ENST00000308979	TLR1	7096	ENSG00000174125
HGNC:24943	NM_198507	NP_940909	ENST00000312637	FAM174A	345757	ENSG00000174132
HGNC:26896	NM_001366508	NP_001353437	ENST00000513185	RGMB	285704	ENSG00000174136
HGNC:29229	NM_001144990	NP_001138462	ENST00000309447	NWD2	57495	ENSG00000174145
HGNC:4628	NM_000847	NP_000838	ENST00000211122	GSTA3	2940	ENSG00000174156
HGNC:27387	NM_207340	NP_997223	ENST00000310442	ZDHHC24	254359	ENSG00000174165
HGNC:26022	NM_017819	NP_060289	ENST00000309922	TRMT10C	54931	ENSG00000174173
HGNC:10721	NM_003005	NP_002996	ENST00000263686	SELP	6403	ENSG00000174175
HGNC:28005	NM_001012759	NP_001012777	ENST00000453996	CTU2	348180	ENSG00000174177
HGNC:28605	NM_152628	NP_689841	ENST00000311812	SNX31	169166	ENSG00000174226
HGNC:25985	NM_001127178	NP_001120650	ENST00000453061	PIGG	54872	ENSG00000174227
HGNC:17340	NM_006445	NP_006436	ENST00000304992	PRPF8	10594	ENSG00000174231
HGNC:9001	NM_006224	NP_006215	ENST00000313486	PITPNA	5306	ENSG00000174238
HGNC:17347	NM_004818	NP_004809	ENST00000308025	DDX23	9416	ENSG00000174243
HGNC:1177	NM_014205	NP_055020	ENST00000310597	ZNHIT2	741	ENSG00000174276
HGNC:23847	NM_001128833	NP_001122305	ENST00000380599	ZBTB4	57659	ENSG00000174282
HGNC:8934	NM_012396	NP_036528	ENST00000367311	PHLDA3	23612	ENSG00000174307
HGNC:31037	NM_201566	NP_963860	ENST00000308027	SLC16A13	201232	ENSG00000174327
HGNC:14079	NM_017581	NP_060051	ENST00000310169	CHRNA9	55584	ENSG00000174343
HGNC:3511	NM_130398	NP_569082	ENST00000366548	EXO1	9156	ENSG00000174371
HGNC:33125	NM_001003795	NP_001003795	ENST00000472837	GTF2IRD2B	389524	ENSG00000174428
HGNC:812	NM_170665	NP_733765	ENST00000539276	ATP2A2	488	ENSG00000174437
HGNC:25468	NM_017975	NP_060445	ENST00000307897	ZWILCH	55055	ENSG00000174442
HGNC:10353	NM_000968	NP_000959	ENST00000307961	RPL4	6124	ENSG00000174444
HGNC:15484	NM_001329615	NP_001316544	ENST00000316634	SNAPC5	10302	ENSG00000174446
HGNC:26695	NM_001304388	NP_001291317	ENST00000567107	GOLGA6L2	283685	ENSG00000174450
HGNC:27273	NM_173798	NP_776159	ENST00000310164	ZCCHC12	170261	ENSG00000174460
HGNC:13830	NM_014141	NP_054860	ENST00000361727	CNTNAP2	26047	ENSG00000174469
HGNC:33844	NM_001034845	NP_001030017	ENST00000506823	GALNTL6	442117	ENSG00000174473
HGNC:966	NM_024649	NP_078925	ENST00000318312	BBS1	582	ENSG00000174483
HGNC:9700	NM_004884	NP_004875	ENST00000327987	IGDCC3	9543	ENSG00000174498
HGNC:25433	NM_181644	NP_857595	ENST00000367147	MFSD4A	148808	ENSG00000174514
HGNC:30010	NM_145065	NP_659502	ENST00000320740	PELI3	246330	ENSG00000174516
HGNC:32349	NM_203376	NP_976310	ENST00000367167	TMEM81	388730	ENSG00000174529
HGNC:14042	NM_016050	NP_057134	ENST00000310999	MRPL11	65003	ENSG00000174547
HGNC:6004	NM_144717	NP_653318	ENST00000329582	IL20RB	53833	ENSG00000174564
HGNC:25744	NM_024595	NP_078871	ENST00000432648	AKIRIN1	79647	ENSG00000174574
HGNC:18983	NM_178864	NP_849195	ENST00000311034	NPAS4	266743	ENSG00000174576
HGNC:25544	NM_018133	NP_060603	ENST00000309993	MSL2	55167	ENSG00000174579
HGNC:28371	NM_152402	NP_689615	ENST00000310754	TRAM1L1	133022	ENSG00000174599
HGNC:2121	NM_001142343	NP_001135815	ENST00000550402	CMKLR1	1240	ENSG00000174600
HGNC:30534	NM_144567	NP_653168	ENST00000366962	ANGEL2	90806	ENSG00000174606
HGNC:26576	NM_178554	NP_848649	ENST00000423778	KY	339855	ENSG00000174611
HGNC:11004	NM_001532	NP_001523	ENST00000357440	SLC29A2	3177	ENSG00000174669
HGNC:11405	NM_001256627	NP_001243556	ENST00000528841	BRSK2	9024	ENSG00000174672
HGNC:15685	NM_006876	NP_006867	ENST00000311181	B4GAT1	11041	ENSG00000174684
HGNC:28330	NM_174909	NP_777569	ENST00000502346	TMEM167A	153339	ENSG00000174695
HGNC:6553	NM_000230	NP_000221	ENST00000308868	LEP	3952	ENSG00000174697
HGNC:29242	NM_001017995	NP_001017995	ENST00000311601	SH3PXD2B	285590	ENSG00000174705
HGNC:25559	NM_018169	NP_060639	ENST00000312561	RESF1	55196	ENSG00000174718
HGNC:24912	NM_016648	NP_057732	ENST00000344442	LARP7	51574	ENSG00000174720
HGNC:23428	NM_152429	NP_689642	ENST00000311575	FGFBP3	143282	ENSG00000174721
HGNC:7963	NM_005126	NP_005117	ENST00000312521	NR1D2	9975	ENSG00000174738
HGNC:13629	NM_080832	NP_543022	ENST00000312600	PABPC5	140886	ENSG00000174740
HGNC:17262	NM_015399	NP_056214	ENST00000359957	BRMS1	25855	ENSG00000174744
HGNC:26813	NM_152400	NP_689613	ENST00000309733	FAM241A	132720	ENSG00000174749
HGNC:5173	NM_005343	NP_005334	ENST00000311189	HRAS	3265	ENSG00000174775
HGNC:11303	NM_006947	NP_008878	ENST00000642900	SRP72	6731	ENSG00000174780
HGNC:18749	NM_004292	NP_004283	ENST00000311320	RIN1	9610	ENSG00000174791
HGNC:23189	NM_144721	NP_653322	ENST00000311638	THAP6	152815	ENSG00000174796
HGNC:29086	NM_025009	NP_079285	ENST00000257287	CEP135	9662	ENSG00000174799
HGNC:4042	NM_012193	NP_036325	ENST00000531380	FZD4	8322	ENSG00000174804
HGNC:18219	NM_020404	NP_065137	ENST00000311330	CD248	57124	ENSG00000174807
HGNC:1121	NM_001729	NP_001720	ENST00000395743	BTC	685	ENSG00000174808
HGNC:26635	NM_152678	NP_689891	ENST00000311128	DENND6A	201627	ENSG00000174839
HGNC:25386	NM_177966	NP_808881	ENST00000311180	PDE12	201626	ENSG00000174840
HGNC:14373	NM_053274	NP_444504	ENST00000370360	GLMN	11146	ENSG00000174842
HGNC:16688	NM_020470	NP_065203	ENST00000376901	YIF1A	10897	ENSG00000174851
HGNC:28744	NM_182553	NP_872359	ENST00000311445	CNIH2	254263	ENSG00000174871
HGNC:24152	NM_001271838	NP_001258767	ENST00000611884	RSRC1	51319	ENSG00000174891
HGNC:28598	NM_152784	NP_689997	ENST00000381624	CATSPERD	257062	ENSG00000174898
HGNC:18370	NM_030981	NP_112243	ENST00000311481	RAB1B	81876	ENSG00000174903
HGNC:15463	NM_030783	NP_110410	ENST00000308020	PTDSS2	81490	ENSG00000174915
HGNC:26434	NM_001308229	NP_001295158	ENST00000340171	C3orf33	285315	ENSG00000174928
HGNC:27380	NM_181718	NP_859069	ENST00000308748	ASPHD1	253982	ENSG00000174939
HGNC:22234	NM_178863	NP_849194	ENST00000568000	KCTD13	253980	ENSG00000174943
HGNC:16442	NM_014879	NP_055694	ENST00000309170	P2RY14	9934	ENSG00000174944
HGNC:14410	NM_020865	NP_065916	ENST00000496811	DHX36	170506	ENSG00000174953
HGNC:13597	NM_153348	NP_699179	ENST00000652555	FBXW8	26259	ENSG00000174989
HGNC:10963	NM_003057	NP_003048	ENST00000366963	SLC22A1	6580	ENSG00000175003
HGNC:2495	NM_022802	NP_073713	ENST00000309035	CTBP2	1488	ENSG00000175029
HGNC:1970	NM_004267	NP_004258	ENST00000309575	CHST2	9435	ENSG00000175040
HGNC:20341	NM_024630	NP_078906	ENST00000359775	ZDHHC14	79683	ENSG00000175048
HGNC:882	NM_001184	NP_001175	ENST00000350721	ATR	545	ENSG00000175054
HGNC:15937	NM_007019	NP_008950	ENST00000356455	UBE2C	11065	ENSG00000175063
HGNC:28635	NM_001039547	NP_001034636	ENST00000392993	GK5	256356	ENSG00000175066
HGNC:30897	NM_025054	NP_079330	ENST00000310421	VCPIP1	80124	ENSG00000175073
HGNC:2770	NM_001927	NP_001918	ENST00000373960	DES	1674	ENSG00000175084
HGNC:18981	NM_152835	NP_690048	ENST00000374269	PDIK1L	149420	ENSG00000175087
HGNC:30630	NM_080862	NP_543138	ENST00000310546	SPSB4	92369	ENSG00000175093
HGNC:12036	NM_004620	NP_004611	ENST00000526995	TRAF6	7189	ENSG00000175104
HGNC:25612	NM_001350134	NP_001337063	ENST00000636215	ZNF654	55279	ENSG00000175105
HGNC:30032	NM_018026	NP_060496	ENST00000320580	PACS1	55690	ENSG00000175115
HGNC:7142	NM_023009	NP_075385	ENST00000329421	MARCKSL1	65108	ENSG00000175130
HGNC:29360	NM_030645	NP_085148	ENST00000366472	SH3BP5L	80851	ENSG00000175137
HGNC:18326	NM_001005404	NP_001005404	ENST00000312655	YPEL2	388403	ENSG00000175155
HGNC:9559	NM_002808	NP_002799	ENST00000310118	PSMD2	5708	ENSG00000175166
HGNC:19322	NM_014906	NP_055721	ENST00000308249	PPM1E	22843	ENSG00000175175
HGNC:28308	NM_144635	NP_653236	ENST00000383847	FAM131A	131408	ENSG00000175182
HGNC:2470	NM_001321	NP_001312	ENST00000311083	CSRP2	1466	ENSG00000175183
HGNC:8653	NM_000282	NP_000273	ENST00000376285	PCCA	5095	ENSG00000175198
HGNC:7939	NM_006172	NP_006163	ENST00000376480	NPPA	4878	ENSG00000175206
HGNC:20041	NM_024741	NP_079017	ENST00000311764	ZNF408	79797	ENSG00000175213
HGNC:17077	NM_005730	NP_005721	ENST00000398073	CTDSP2	10106	ENSG00000175215
HGNC:28959	NM_001008938	NP_001008938	ENST00000529230	CKAP5	9793	ENSG00000175216
HGNC:673	NM_004308	NP_004299	ENST00000311956	ARHGAP1	392	ENSG00000175220
HGNC:17556	NM_005481	NP_005472	ENST00000325464	MED16	10025	ENSG00000175221
HGNC:1969	NM_003654	NP_003645	ENST00000308064	CHST1	8534	ENSG00000175264
HGNC:27088	NM_173615	NP_775886	ENST00000389398	VWA3A	146177	ENSG00000175267
HGNC:23163	NM_199294	NP_954988	ENST00000309048	CENPS	378708	ENSG00000175279
HGNC:23396	NM_001100876	NP_001094346	ENST00000372592	PHYHD1	254295	ENSG00000175287
HGNC:28249	NM_153373	NP_699204	ENST00000308158	PHYKPL	85007	ENSG00000175309
HGNC:26795	NM_145865	NP_665872	ENST00000311620	ANKS4B	257629	ENSG00000175311
HGNC:2478	NM_001323	NP_001314	ENST00000312134	CST6	1474	ENSG00000175315
HGNC:27287	NM_001012642	NP_001012660	ENST00000309731	GRAMD2A	196996	ENSG00000175318
HGNC:20472	NM_014462	NP_055277	ENST00000311351	LSM1	27257	ENSG00000175324
HGNC:17397	NM_003860	NP_003851	ENST00000312175	BANF1	8815	ENSG00000175334
HGNC:615	NM_001638	NP_001629	ENST00000398189	APOF	319	ENSG00000175336
HGNC:1168	NM_020644	NP_065695	ENST00000534025	TMEM9B	56674	ENSG00000175348
HGNC:1167	NM_020645	NP_065696	ENST00000309166	NRIP3	56675	ENSG00000175352
HGNC:9650	NM_002828	NP_002819	ENST00000309660	PTPN2	5771	ENSG00000175354
HGNC:28147	NM_001242481	NP_001229410	ENST00000533544	EIF1AD	84285	ENSG00000175376
HGNC:6768	NM_005901	NP_005892	ENST00000262160	SMAD2	4087	ENSG00000175387
HGNC:3275	NM_003754	NP_003745	ENST00000651655	EIF3F	8665	ENSG00000175390
HGNC:13043	NM_145011	NP_659448	ENST00000302609	ZNF25	219749	ENSG00000175395
HGNC:22042	NM_173664	NP_775935	ENST00000310389	ARL10	285598	ENSG00000175414
HGNC:8743	NM_000439	NP_000430	ENST00000311106	PCSK1	5122	ENSG00000175426
HGNC:6677	NM_000237	NP_000228	ENST00000650287	LPL	4023	ENSG00000175445
HGNC:29587	NM_001131066	NP_001124538	ENST00000380005	RFESD	317671	ENSG00000175449
HGNC:24702	NM_001369496	NP_001356425	ENST00000542590	TBC1D10C	374403	ENSG00000175463
HGNC:10538	NM_005146	NP_005137	ENST00000312397	SART1	9092	ENSG00000175467
HGNC:23732	NM_018461	NP_060931	ENST00000455566	PPP2R2D	55844	ENSG00000175470
HGNC:14106	NM_021173	NP_066996	ENST00000312419	POLD4	57804	ENSG00000175482
HGNC:17412	NM_013246	NP_037378	ENST00000312438	CLCF1	23529	ENSG00000175505
HGNC:37216	NM_001144869	NP_001138341	ENST00000310109	LIPT2	387787	ENSG00000175536
HGNC:31088	NM_001013620	NP_001013642	ENST00000308742	ALG10B	144245	ENSG00000175548
HGNC:3019	NM_006442	NP_006433	ENST00000312515	DRAP1	10589	ENSG00000175550
HGNC:21152	NM_001031855	NP_001027026	ENST00000371628	LONRF3	79836	ENSG00000175556
HGNC:28801	NM_001135635	NP_001129107	ENST00000438576	C11orf68	83638	ENSG00000175573
HGNC:16653	NM_016055	NP_057139	ENST00000310614	MRPL48	51642	ENSG00000175581
HGNC:13718	NM_005438	NP_005429	ENST00000312562	FOSL1	8061	ENSG00000175592
HGNC:24926	NM_006848	NP_006839	ENST00000312579	CCDC85B	11007	ENSG00000175602
HGNC:26050	NM_017866	NP_060336	ENST00000312184	TMEM70	54968	ENSG00000175606
HGNC:10437	NM_003952	NP_003943	ENST00000312629	RPS6KB2	6199	ENSG00000175634
HGNC:28349	NM_152308	NP_689521	ENST00000312499	RMI2	116028	ENSG00000175643
HGNC:13150	NM_021217	NP_067040	ENST00000314531	ZNF77	58492	ENSG00000175691
HGNC:27339	NM_001355251	NP_001342180	ENST00000414416	MTLN	205251	ENSG00000175701
HGNC:26624	NM_152365	NP_689578	ENST00000320567	KDF1	126695	ENSG00000175707
HGNC:17055	NM_014938	NP_055753	ENST00000319080	MLXIP	22877	ENSG00000175727
HGNC:7975	NM_005654	NP_005645	ENST00000327111	NR2F1	7025	ENSG00000175745
HGNC:33179	NM_001099408	NP_001092878	ENST00000318682	EIF4E1B	253314	ENSG00000175766
HGNC:31369	NM_001001790	NP_001001790	ENST00000321301	TOMM5	401505	ENSG00000175768
HGNC:20864	NM_018656	NP_061126	ENST00000398004	SLC35E3	55508	ENSG00000175782
HGNC:18319	NM_178013	NP_821092	ENST00000393140	PRIMA1	145270	ENSG00000175785
HGNC:12957	NM_194320	NP_919301	ENST00000395395	ZNF169	169841	ENSG00000175787
HGNC:10474	NM_003707	NP_003698	ENST00000322623	RUVBL1	8607	ENSG00000175792
HGNC:10773	NM_006142	NP_006133	ENST00000339276	SFN	2810	ENSG00000175793
HGNC:7377	NM_012331	NP_036463	ENST00000317173	MSRA	4482	ENSG00000175806
HGNC:19085	NM_001143775	NP_001137247	ENST00000574322	CTDNEP1	23399	ENSG00000175826
HGNC:3493	NM_001079675	NP_001073143	ENST00000319349	ETV4	2118	ENSG00000175832
HGNC:1438	NM_000728	NP_000719	ENST00000324229	CALCB	797	ENSG00000175868
HGNC:14272	NM_153836	NP_722578	ENST00000324768	CREG2	200407	ENSG00000175874
HGNC:5139	NM_019558	NP_062458	ENST00000313173	HOXD8	3234	ENSG00000175879
HGNC:1268	NM_144991	NP_659428	ENST00000323084	TSPEAR	54084	ENSG00000175894
HGNC:20757	NM_024613	NP_078889	ENST00000315367	PLEKHF2	79666	ENSG00000175895
HGNC:656	NM_001661	NP_001652	ENST00000320033	ARL4D	379	ENSG00000175906
HGNC:26594	NM_173660	NP_775931	ENST00000340083	DOK7	285489	ENSG00000175920
HGNC:20980	NM_020873	NP_065924	ENST00000319331	LRRN1	57633	ENSG00000175928
HGNC:29554	NM_022066	NP_071349	ENST00000319380	UBE2O	63893	ENSG00000175931
HGNC:28185	NM_152288	NP_689501	ENST00000318663	ORAI3	93129	ENSG00000175938
HGNC:16488	NM_001080533	NP_001074002	ENST00000344651	UNC119B	84747	ENSG00000175970
HGNC:24748	NM_001256404	NP_001243333	ENST00000393274	DENND2C	163259	ENSG00000175984
HGNC:20148	NM_001161498	NP_001154970	ENST00000322564	PLEKHD1	400224	ENSG00000175985
HGNC:20776	NM_032525	NP_115914	ENST00000317702	TUBB6	84617	ENSG00000176014
HGNC:26969	NM_198273	NP_938014	ENST00000315948	LYSMD3	116068	ENSG00000176018
HGNC:24075	NM_198722	NP_942015	ENST00000320431	AMIGO3	386724	ENSG00000176020
HGNC:17978	NM_080605	NP_542172	ENST00000379198	B3GALT6	126792	ENSG00000176022
HGNC:25827	NM_001031721	NP_001026891	ENST00000293471	ZNF613	79898	ENSG00000176024
HGNC:29067	NM_001270941	NP_001257870	ENST00000616793	JAKMIP2	9832	ENSG00000176049
HGNC:33711	NM_203406	NP_981951	ENST00000316610	MBLAC2	153364	ENSG00000176055
HGNC:26894	NM_001128228	NP_001121700	ENST00000409012	TPRN	286262	ENSG00000176058
HGNC:18360	NM_153273	NP_695005	ENST00000321599	IP6K1	9807	ENSG00000176095
HGNC:11321	NM_003731	NP_003722	ENST00000322310	SSNA1	8636	ENSG00000176101
HGNC:2485	NM_001326	NP_001317	ENST00000323959	CSTF3	1479	ENSG00000176102
HGNC:12841	NM_005433	NP_005424	ENST00000314574	YES1	7525	ENSG00000176105
HGNC:25675	NM_024591	NP_078867	ENST00000325167	CHMP6	79643	ENSG00000176108
HGNC:33821	NM_001015072	NP_001015072	ENST00000388761	UFSP1	402682	ENSG00000176125
HGNC:25600	NM_018266	NP_060736	ENST00000319172	TMEM39A	55254	ENSG00000176142
HGNC:25655	NM_018393	NP_060863	ENST00000334274	TCP11L1	55346	ENSG00000176148
HGNC:26862	NM_001080439	NP_001073908	ENST00000323777	HSF5	124535	ENSG00000176160
HGNC:3811	NM_005249	NP_005240	ENST00000313071	FOXG1	2290	ENSG00000176165
HGNC:20178	NM_001012643	NP_001012661	ENST00000322217	MYPOP	339344	ENSG00000176182
HGNC:1976	NM_001279	NP_001270	ENST00000320477	CIDEA	1149	ENSG00000176194
HGNC:25752	NM_024857	NP_079133	ENST00000321990	ATAD5	79915	ENSG00000176208
HGNC:19417	NM_001033719	NP_001028891	ENST00000587539	ZNF404	342908	ENSG00000176222
HGNC:18654	NM_173630	NP_775901	ENST00000640769	RTTN	25914	ENSG00000176225
HGNC:17715	NM_001039844	NP_001034933	ENST00000356189	ACBD7	414149	ENSG00000176244
HGNC:19989	NM_013366	NP_037498	ENST00000323927	ANAPC2	29882	ENSG00000176248
HGNC:26607	NM_001134658	NP_001128130	ENST00000427197	SLC35G1	159371	ENSG00000176273
HGNC:2294	NM_004074	NP_004065	ENST00000314133	COX8A	1351	ENSG00000176340
HGNC:20994	NM_181877	NP_870992	ENST00000546148	ZSCAN2	54993	ENSG00000176371
HGNC:15683	NM_030765	NP_110392	ENST00000324189	B3GNT4	79369	ENSG00000176383
HGNC:17839	NM_139286	NP_644815	ENST00000374206	CDC26	246184	ENSG00000176386
HGNC:5209	NM_000196	NP_000187	ENST00000326152	HSD11B2	3291	ENSG00000176387
HGNC:17177	NM_015986	NP_057070	ENST00000324238	CRLF3	51379	ENSG00000176390
HGNC:10078	NM_020216	NP_064601	ENST00000295640	RNPEP	6051	ENSG00000176393
HGNC:28292	NM_153232	NP_694964	ENST00000390658	EID2	163126	ENSG00000176396
HGNC:26796	NM_152361	NP_689574	ENST00000326282	EID2B	126272	ENSG00000176401
HGNC:20589	NM_020122	NP_064507	ENST00000409785	KCMF1	56888	ENSG00000176407
HGNC:16410	NM_032317	NP_115693	ENST00000395176	DNAJC30	84277	ENSG00000176410
HGNC:27468	NM_207344	NP_997227	ENST00000338146	SPRYD4	283377	ENSG00000176422
HGNC:18287	NM_001077621	NP_001071089	ENST00000324941	VPS37D	155382	ENSG00000176428
HGNC:19832	NM_175060	NP_778230	ENST00000342213	CLEC14A	161198	ENSG00000176435
HGNC:2069	NM_001294338	NP_001281267	ENST00000368361	CLK2	1196	ENSG00000176444
HGNC:30059	NM_153613	NP_705841	ENST00000314891	LPCAT4	254531	ENSG00000176454
HGNC:10952	NM_013272	NP_037404	ENST00000318445	SLCO3A1	28232	ENSG00000176463
HGNC:25156	NM_138414	NP_612423	ENST00000317058	SGF29	112869	ENSG00000176476
HGNC:19127	NM_145173	NP_660156	ENST00000323469	DIRAS1	148252	ENSG00000176490
HGNC:22310	NM_175887	NP_787083	ENST00000319694	PRR15	222171	ENSG00000176532
HGNC:4410	NM_052847	NP_443079	ENST00000382159	GNG7	2788	ENSG00000176533
HGNC:30494	NM_001009899	NP_001009899	ENST00000316407	USF3	205717	ENSG00000176542
HGNC:26657	NM_152418	NP_689631	ENST00000319675	DCAF4L2	138009	ENSG00000176566
HGNC:29104	NM_014867	NP_055682	ENST00000320248	KBTBD11	9920	ENSG00000176595
HGNC:15684	NM_032047	NP_114436	ENST00000326505	B3GNT5	84002	ENSG00000176597
HGNC:6638	NM_032737	NP_116126	ENST00000325327	LMNB2	84823	ENSG00000176619
HGNC:24285	NM_016033	NP_057117	ENST00000406452	RMDN1	51115	ENSG00000176623
HGNC:28040	NM_016626	NP_057710	ENST00000406189	MEX3C	51320	ENSG00000176624
HGNC:26811	NM_173557	NP_775828	ENST00000312828	RNF152	220441	ENSG00000176641
HGNC:7598	NM_015194	NP_056009	ENST00000318217	MYO1D	4642	ENSG00000176658
HGNC:3801	NM_005251	NP_005242	ENST00000649859	FOXC2	2303	ENSG00000176692
HGNC:1033	NM_001709	NP_001700	ENST00000356660	BDNF	627	ENSG00000176697
HGNC:1087	NM_032515	NP_115904	ENST00000318407	BOK	666	ENSG00000176720
HGNC:32235	NM_001099673	NP_001093143	ENST00000619594	RBIS	401466	ENSG00000176731
HGNC:31103	NM_199346	NP_955378	ENST00000313213	PFN4	375189	ENSG00000176732
HGNC:1775	NM_003885	NP_003876	ENST00000313401	CDK5R1	8851	ENSG00000176749
HGNC:23533	NM_174937	NP_777597	ENST00000368642	TCERG1L	256536	ENSG00000176769
HGNC:29847	NM_207363	NP_997246	ENST00000409261	NCKAP5	344148	ENSG00000176771
HGNC:19760	NM_025158	NP_079434	ENST00000319449	RUFY1	80230	ENSG00000176783
HGNC:957	NM_006317	NP_006308	ENST00000322611	BASP1	10409	ENSG00000176788
HGNC:26078	NM_019086	NP_061959	ENST00000359236	VSIG10	54621	ENSG00000176834
HGNC:14361	NM_005853	NP_005844	ENST00000394636	IRX5	10265	ENSG00000176842
HGNC:27584	NM_001004431	NP_001004431	ENST00000320095	METRNL	284207	ENSG00000176845
HGNC:26306	NM_144963	NP_659400	ENST00000334705	FAM91A1	157769	ENSG00000176853
HGNC:11191	NM_003108	NP_003099	ENST00000322002	SOX11	6664	ENSG00000176887
HGNC:12441	NM_001071	NP_001062	ENST00000323274	TYMS	7298	ENSG00000176890
HGNC:9716	NM_018663	NP_061133	ENST00000317479	PXMP2	5827	ENSG00000176894
HGNC:9158	NM_006029	NP_006020	ENST00000316836	PNMA1	9240	ENSG00000176903
HGNC:1357	NM_020130	NP_064515	ENST00000315792	TCIM	56892	ENSG00000176907
HGNC:26689	NM_001130915	NP_001124387	ENST00000318083	MAMSTR	284358	ENSG00000176909
HGNC:29101	NM_015114	NP_055929	ENST00000357997	ANKLE2	23141	ENSG00000176915
HGNC:1354	NM_000606	NP_000597	ENST00000371634	C8G	733	ENSG00000176919
HGNC:23187	NM_015963	NP_057047	ENST00000407315	THAP4	51078	ENSG00000176946
HGNC:33747	NM_203371	NP_976249	ENST00000318627	FIBIN	387758	ENSG00000176971
HGNC:16708	NM_001098785	NP_001092255	ENST00000530349	FAM89B	23625	ENSG00000176973
HGNC:10850	NM_004169	NP_004160	ENST00000316694	SHMT1	6470	ENSG00000176974
HGNC:14892	NM_013379	NP_037511	ENST00000371579	DPP7	29952	ENSG00000176978
HGNC:10705	NM_198597	NP_940999	ENST00000345254	SEC24C	9632	ENSG00000176986
HGNC:17921	NM_144775	NP_658988	ENST00000406438	SMCR8	140775	ENSG00000176994
HGNC:28642	NM_152474	NP_689687	ENST00000314391	C19orf18	147685	ENSG00000177025
HGNC:10891	NM_175875	NP_787071	ENST00000317578	SIX5	147912	ENSG00000177045
HGNC:25069	NM_001080469	NP_001073938	ENST00000317683	FBXO46	23403	ENSG00000177051
HGNC:18413	NM_019028	NP_061901	ENST00000446113	ZDHHC13	54503	ENSG00000177054
HGNC:26907	NM_173514	NP_775785	ENST00000396865	SLC38A9	153129	ENSG00000177058
HGNC:23675	NM_001010887	NP_001010887	ENST00000340967	ACER2	340485	ENSG00000177076
HGNC:27161	NM_001002034	NP_001002034	ENST00000321753	PHETA2	150368	ENSG00000177096
HGNC:672	NM_001665	NP_001656	ENST00000351018	RHOG	391	ENSG00000177105
HGNC:21296	NM_022772	NP_073609	ENST00000318562	EPS8L2	64787	ENSG00000177106
HGNC:25240	NM_001025356	NP_001020527	ENST00000320560	ANO6	196527	ENSG00000177119
HGNC:1866	NM_004066	NP_004057	ENST00000327228	CETN1	1068	ENSG00000177143
HGNC:28346	NM_152352	NP_689565	ENST00000651643	FAM210A	125228	ENSG00000177150
HGNC:11559	NM_006755	NP_006746	ENST00000319006	TALDO1	6888	ENSG00000177156
HGNC:12558	NM_003565	NP_003556	ENST00000321867	ULK1	8408	ENSG00000177169
HGNC:28725	NM_173642	NP_775913	ENST00000431473	RIMKLA	284716	ENSG00000177181
HGNC:10432	NM_004586	NP_004577	ENST00000379565	RPS6KA3	6197	ENSG00000177189
